run_id,step_id,step_order,app,action,status,duration_ms,error_category,error_message
run_wf_shopify_orders_20260214T152655Z_0120,s4_update_inventory,4,Shopify,update_product,skipped,0,,
run_wf_shopify_orders_20260214T152655Z_0120,s5_notify_warehouse,5,Slack,send_message,skipped,0,,
run_wf_shopify_orders_20260214T152655Z_0120,s6_update_crm,6,Salesforce,update_record,skipped,0,,
run_wf_shopify_orders_20260214T152655Z_0120,s7_log,7,Google Sheets,add_row,skipped,0,,
run_wf_support_router_20260214T153453Z_0011,s1_receive_ticket,1,Zendesk,get_ticket,success,294,,
run_wf_support_router_20260214T153453Z_0011,s2_classify,2,Code,run_python,success,267,,
run_wf_support_router_20260214T153453Z_0011,s3_route_slack,3,Slack,send_message,success,234,,
run_wf_support_router_20260214T153453Z_0011,s4_create_task,4,Asana,create_task,success,157,,
run_wf_support_router_20260214T153453Z_0011,s5_log_sheet,5,Google Sheets,add_row,success,282,,
run_wf_lead_sync_recovery_20260214T155004Z_0007,s1_get_contact,1,HubSpot,get_contact,success,551,,
run_wf_lead_sync_recovery_20260214T155004Z_0007,s2_transform,2,Code,run_python,success,316,,
run_wf_lead_sync_recovery_20260214T155004Z_0007,s3_push_to_sf,3,Salesforce,create_lead,success,246,,
run_wf_lead_sync_recovery_20260214T155004Z_0007,s4_notify,4,Slack,send_message,success,721,,
run_wf_shopify_returns_20260214T163525Z_0017,s1_get_refund,1,Shopify,get_refund,success,1663,,
run_wf_shopify_returns_20260214T163525Z_0017,s2_process,2,Code,run_python,success,1831,,
run_wf_shopify_returns_20260214T163525Z_0017,s3_update_inventory,3,Shopify,update_product,failed,1657,TIMEOUT,Request timed out waiting for Shopify API response
run_wf_shopify_returns_20260214T163525Z_0017,s4_notify,4,Slack,send_message,skipped,0,,
run_wf_shopify_orders_20260214T164627Z_0083,s1_get_order,1,Shopify,get_order,failed,5660,TIMEOUT,Request timed out waiting for Shopify API response
run_wf_shopify_orders_20260214T164627Z_0083,s2_validate,2,Code,run_python,skipped,0,,
run_wf_shopify_orders_20260214T164627Z_0083,s3_create_invoice,3,QuickBooks,create_invoice,skipped,0,,
run_wf_shopify_orders_20260214T164627Z_0083,s4_update_inventory,4,Shopify,update_product,skipped,0,,
run_wf_shopify_orders_20260214T164627Z_0083,s5_notify_warehouse,5,Slack,send_message,skipped,0,,
run_wf_shopify_orders_20260214T164627Z_0083,s6_update_crm,6,Salesforce,update_record,skipped,0,,
run_wf_shopify_orders_20260214T164627Z_0083,s7_log,7,Google Sheets,add_row,skipped,0,,
run_wf_shopify_orders_20260214T164627Z_0106,s1_get_order,1,Shopify,get_order,failed,4355,TIMEOUT,Request timed out waiting for Shopify API response
run_wf_shopify_orders_20260214T164627Z_0106,s2_validate,2,Code,run_python,skipped,0,,
run_wf_shopify_orders_20260214T164627Z_0106,s3_create_invoice,3,QuickBooks,create_invoice,skipped,0,,
run_wf_shopify_orders_20260214T164627Z_0106,s4_update_inventory,4,Shopify,update_product,skipped,0,,
run_wf_shopify_orders_20260214T164627Z_0106,s5_notify_warehouse,5,Slack,send_message,skipped,0,,
run_wf_shopify_orders_20260214T164627Z_0106,s6_update_crm,6,Salesforce,update_record,skipped,0,,
run_wf_shopify_orders_20260214T164627Z_0106,s7_log,7,Google Sheets,add_row,skipped,0,,
run_wf_shopify_orders_20260214T170547Z_0069,s1_get_order,1,Shopify,get_order,success,2210,,
run_wf_shopify_orders_20260214T170547Z_0069,s2_validate,2,Code,run_python,success,3223,,
run_wf_shopify_orders_20260214T170547Z_0069,s3_create_invoice,3,QuickBooks,create_invoice,success,3047,,
run_wf_shopify_orders_20260214T170547Z_0069,s4_update_inventory,4,Shopify,update_product,failed,3191,TIMEOUT,Request timed out waiting for Shopify API response
run_wf_shopify_orders_20260214T170547Z_0069,s5_notify_warehouse,5,Slack,send_message,skipped,0,,
run_wf_shopify_orders_20260214T170547Z_0069,s6_update_crm,6,Salesforce,update_record,skipped,0,,
run_wf_shopify_orders_20260214T170547Z_0069,s7_log,7,Google Sheets,add_row,skipped,0,,
run_wf_shopify_orders_20260214T172934Z_0214,s1_get_order,1,Shopify,get_order,failed,1693,TIMEOUT,Request timed out waiting for Shopify API response
run_wf_shopify_orders_20260214T172934Z_0214,s2_validate,2,Code,run_python,skipped,0,,
run_wf_shopify_orders_20260214T172934Z_0214,s3_create_invoice,3,QuickBooks,create_invoice,skipped,0,,
run_wf_shopify_orders_20260214T172934Z_0214,s4_update_inventory,4,Shopify,update_product,skipped,0,,
run_wf_shopify_orders_20260214T172934Z_0214,s5_notify_warehouse,5,Slack,send_message,skipped,0,,
run_wf_shopify_orders_20260214T172934Z_0214,s6_update_crm,6,Salesforce,update_record,skipped,0,,
run_wf_shopify_orders_20260214T172934Z_0214,s7_log,7,Google Sheets,add_row,skipped,0,,
run_wf_slack_digest_20260214T181743Z_0000,s1_fetch_data,1,Google Sheets,get_rows,success,186,,
run_wf_slack_digest_20260214T181743Z_0000,s2_format,2,Code,run_python,success,194,,
run_wf_slack_digest_20260214T181743Z_0000,s3_post,3,Slack,send_message,success,643,,
run_wf_shopify_orders_20260214T181957Z_0238,s1_get_order,1,Shopify,get_order,success,842,,
run_wf_shopify_orders_20260214T181957Z_0238,s2_validate,2,Code,run_python,success,541,,
run_wf_shopify_orders_20260214T181957Z_0238,s3_create_invoice,3,QuickBooks,create_invoice,success,638,,
run_wf_shopify_orders_20260214T181957Z_0238,s4_update_inventory,4,Shopify,update_product,success,194,,
run_wf_shopify_orders_20260214T181957Z_0238,s5_notify_warehouse,5,Slack,send_message,success,296,,
run_wf_shopify_orders_20260214T181957Z_0238,s6_update_crm,6,Salesforce,update_record,success,395,,
run_wf_shopify_orders_20260214T181957Z_0238,s7_log,7,Google Sheets,add_row,success,763,,
run_wf_shopify_orders_20260214T184446Z_0039,s1_get_order,1,Shopify,get_order,success,876,,
run_wf_shopify_orders_20260214T184446Z_0039,s2_validate,2,Code,run_python,success,304,,
run_wf_shopify_orders_20260214T184446Z_0039,s3_create_invoice,3,QuickBooks,create_invoice,success,746,,
run_wf_shopify_orders_20260214T184446Z_0039,s4_update_inventory,4,Shopify,update_product,failed,382,TIMEOUT,Transient timeout error
run_wf_shopify_orders_20260214T184446Z_0039,s5_notify_warehouse,5,Slack,send_message,skipped,0,,
run_wf_shopify_orders_20260214T184446Z_0039,s6_update_crm,6,Salesforce,update_record,skipped,0,,
run_wf_shopify_orders_20260214T184446Z_0039,s7_log,7,Google Sheets,add_row,skipped,0,,
run_wf_support_router_20260214T202007Z_0107,s1_receive_ticket,1,Zendesk,get_ticket,success,365,,
run_wf_support_router_20260214T202007Z_0107,s2_classify,2,Code,run_python,success,152,,
run_wf_support_router_20260214T202007Z_0107,s3_route_slack,3,Slack,send_message,success,128,,
run_wf_support_router_20260214T202007Z_0107,s4_create_task,4,Asana,create_task,success,50,,
run_wf_support_router_20260214T202007Z_0107,s5_log_sheet,5,Google Sheets,add_row,success,302,,
run_wf_shopify_orders_20260214T203359Z_0151,s1_get_order,1,Shopify,get_order,success,1095,,
run_wf_shopify_orders_20260214T203359Z_0151,s2_validate,2,Code,run_python,success,664,,
run_wf_shopify_orders_20260214T203359Z_0151,s3_create_invoice,3,QuickBooks,create_invoice,success,645,,
run_wf_shopify_orders_20260214T203359Z_0151,s4_update_inventory,4,Shopify,update_product,success,391,,
run_wf_shopify_orders_20260214T203359Z_0151,s5_notify_warehouse,5,Slack,send_message,success,318,,
run_wf_shopify_orders_20260214T203359Z_0151,s6_update_crm,6,Salesforce,update_record,success,219,,
run_wf_shopify_orders_20260214T203359Z_0151,s7_log,7,Google Sheets,add_row,success,487,,
run_wf_support_router_20260214T204602Z_0106,s1_receive_ticket,1,Zendesk,get_ticket,success,154,,
run_wf_support_router_20260214T204602Z_0106,s2_classify,2,Code,run_python,success,145,,
run_wf_support_router_20260214T204602Z_0106,s3_route_slack,3,Slack,send_message,success,121,,
run_wf_support_router_20260214T204602Z_0106,s4_create_task,4,Asana,create_task,success,300,,
run_wf_support_router_20260214T204602Z_0106,s5_log_sheet,5,Google Sheets,add_row,success,596,,
run_wf_support_router_20260214T212953Z_0038,s1_receive_ticket,1,Zendesk,get_ticket,success,85,,
run_wf_support_router_20260214T212953Z_0038,s2_classify,2,Code,run_python,success,267,,
run_wf_support_router_20260214T212953Z_0038,s3_route_slack,3,Slack,send_message,success,164,,
run_wf_support_router_20260214T212953Z_0038,s4_create_task,4,Asana,create_task,success,53,,
run_wf_support_router_20260214T212953Z_0038,s5_log_sheet,5,Google Sheets,add_row,success,264,,
run_wf_shopify_orders_20260214T215113Z_0173,s1_get_order,1,Shopify,get_order,success,595,,
run_wf_shopify_orders_20260214T215113Z_0173,s2_validate,2,Code,run_python,success,307,,
run_wf_shopify_orders_20260214T215113Z_0173,s3_create_invoice,3,QuickBooks,create_invoice,success,491,,
run_wf_shopify_orders_20260214T215113Z_0173,s4_update_inventory,4,Shopify,update_product,success,398,,
run_wf_shopify_orders_20260214T215113Z_0173,s5_notify_warehouse,5,Slack,send_message,success,268,,
run_wf_shopify_orders_20260214T215113Z_0173,s6_update_crm,6,Salesforce,update_record,failed,101,INTERNAL,Transient internal error
run_wf_shopify_orders_20260214T215113Z_0173,s7_log,7,Google Sheets,add_row,skipped,0,,
run_wf_shopify_orders_20260214T220054Z_0028,s1_get_order,1,Shopify,get_order,success,369,,
run_wf_shopify_orders_20260214T220054Z_0028,s2_validate,2,Code,run_python,success,690,,
run_wf_shopify_orders_20260214T220054Z_0028,s3_create_invoice,3,QuickBooks,create_invoice,success,333,,
run_wf_shopify_orders_20260214T220054Z_0028,s4_update_inventory,4,Shopify,update_product,success,293,,
run_wf_shopify_orders_20260214T220054Z_0028,s5_notify_warehouse,5,Slack,send_message,success,188,,
run_wf_shopify_orders_20260214T220054Z_0028,s6_update_crm,6,Salesforce,update_record,success,109,,
run_wf_shopify_orders_20260214T220054Z_0028,s7_log,7,Google Sheets,add_row,success,733,,
run_wf_shopify_orders_20260214T224758Z_0197,s1_get_order,1,Shopify,get_order,success,922,,
run_wf_shopify_orders_20260214T224758Z_0197,s2_validate,2,Code,run_python,success,536,,
run_wf_shopify_orders_20260214T224758Z_0197,s3_create_invoice,3,QuickBooks,create_invoice,success,234,,
run_wf_shopify_orders_20260214T224758Z_0197,s4_update_inventory,4,Shopify,update_product,success,268,,
run_wf_shopify_orders_20260214T224758Z_0197,s5_notify_warehouse,5,Slack,send_message,success,316,,
run_wf_shopify_orders_20260214T224758Z_0197,s6_update_crm,6,Salesforce,update_record,success,186,,
run_wf_shopify_orders_20260214T224758Z_0197,s7_log,7,Google Sheets,add_row,success,355,,
run_wf_shopify_orders_20260214T232359Z_0021,s1_get_order,1,Shopify,get_order,success,535,,
run_wf_shopify_orders_20260214T232359Z_0021,s2_validate,2,Code,run_python,failed,1029,BAD_INPUT,Transient bad_input error
run_wf_shopify_orders_20260214T232359Z_0021,s3_create_invoice,3,QuickBooks,create_invoice,skipped,0,,
run_wf_shopify_orders_20260214T232359Z_0021,s4_update_inventory,4,Shopify,update_product,skipped,0,,
run_wf_shopify_orders_20260214T232359Z_0021,s5_notify_warehouse,5,Slack,send_message,skipped,0,,
run_wf_shopify_orders_20260214T232359Z_0021,s6_update_crm,6,Salesforce,update_record,skipped,0,,
run_wf_shopify_orders_20260214T232359Z_0021,s7_log,7,Google Sheets,add_row,skipped,0,,
run_wf_shopify_orders_20260214T234339Z_0008,s1_get_order,1,Shopify,get_order,success,568,,
run_wf_shopify_orders_20260214T234339Z_0008,s2_validate,2,Code,run_python,success,500,,
run_wf_shopify_orders_20260214T234339Z_0008,s3_create_invoice,3,QuickBooks,create_invoice,success,264,,
run_wf_shopify_orders_20260214T234339Z_0008,s4_update_inventory,4,Shopify,update_product,success,505,,
run_wf_shopify_orders_20260214T234339Z_0008,s5_notify_warehouse,5,Slack,send_message,success,307,,
run_wf_shopify_orders_20260214T234339Z_0008,s6_update_crm,6,Salesforce,update_record,success,437,,
run_wf_shopify_orders_20260214T234339Z_0008,s7_log,7,Google Sheets,add_row,success,988,,
run_wf_shopify_returns_20260214T235427Z_0009,s1_get_refund,1,Shopify,get_refund,success,583,,
run_wf_shopify_returns_20260214T235427Z_0009,s2_process,2,Code,run_python,success,335,,
run_wf_shopify_returns_20260214T235427Z_0009,s3_update_inventory,3,Shopify,update_product,success,100,,
run_wf_shopify_returns_20260214T235427Z_0009,s4_notify,4,Slack,send_message,success,567,,
run_wf_support_router_20260214T235853Z_0071,s1_receive_ticket,1,Zendesk,get_ticket,success,311,,
run_wf_support_router_20260214T235853Z_0071,s2_classify,2,Code,run_python,success,147,,
run_wf_support_router_20260214T235853Z_0071,s3_route_slack,3,Slack,send_message,success,105,,
run_wf_support_router_20260214T235853Z_0071,s4_create_task,4,Asana,create_task,success,50,,
run_wf_support_router_20260214T235853Z_0071,s5_log_sheet,5,Google Sheets,add_row,success,259,,
run_wf_shopify_orders_20260215T003549Z_0048,s1_get_order,1,Shopify,get_order,success,890,,
run_wf_shopify_orders_20260215T003549Z_0048,s2_validate,2,Code,run_python,success,980,,
run_wf_shopify_orders_20260215T003549Z_0048,s3_create_invoice,3,QuickBooks,create_invoice,success,586,,
run_wf_shopify_orders_20260215T003549Z_0048,s4_update_inventory,4,Shopify,update_product,success,300,,
run_wf_shopify_orders_20260215T003549Z_0048,s5_notify_warehouse,5,Slack,send_message,success,288,,
run_wf_shopify_orders_20260215T003549Z_0048,s6_update_crm,6,Salesforce,update_record,success,204,,
run_wf_shopify_orders_20260215T003549Z_0048,s7_log,7,Google Sheets,add_row,success,651,,
run_wf_shopify_orders_20260215T003753Z_0124,s1_get_order,1,Shopify,get_order,success,389,,
run_wf_shopify_orders_20260215T003753Z_0124,s2_validate,2,Code,run_python,success,598,,
run_wf_shopify_orders_20260215T003753Z_0124,s3_create_invoice,3,QuickBooks,create_invoice,success,323,,
run_wf_shopify_orders_20260215T003753Z_0124,s4_update_inventory,4,Shopify,update_product,success,602,,
run_wf_shopify_orders_20260215T003753Z_0124,s5_notify_warehouse,5,Slack,send_message,success,312,,
run_wf_shopify_orders_20260215T003753Z_0124,s6_update_crm,6,Salesforce,update_record,success,350,,
run_wf_shopify_orders_20260215T003753Z_0124,s7_log,7,Google Sheets,add_row,success,724,,
run_wf_shopify_orders_20260215T005920Z_0018,s1_get_order,1,Shopify,get_order,success,461,,
run_wf_shopify_orders_20260215T005920Z_0018,s2_validate,2,Code,run_python,success,513,,
run_wf_shopify_orders_20260215T005920Z_0018,s3_create_invoice,3,QuickBooks,create_invoice,success,381,,
run_wf_shopify_orders_20260215T005920Z_0018,s4_update_inventory,4,Shopify,update_product,success,890,,
run_wf_shopify_orders_20260215T005920Z_0018,s5_notify_warehouse,5,Slack,send_message,success,466,,
run_wf_shopify_orders_20260215T005920Z_0018,s6_update_crm,6,Salesforce,update_record,success,385,,
run_wf_shopify_orders_20260215T005920Z_0018,s7_log,7,Google Sheets,add_row,success,587,,
run_wf_support_router_20260215T015912Z_0008,s1_receive_ticket,1,Zendesk,get_ticket,success,115,,
run_wf_support_router_20260215T015912Z_0008,s2_classify,2,Code,run_python,success,321,,
run_wf_support_router_20260215T015912Z_0008,s3_route_slack,3,Slack,send_message,success,241,,
run_wf_support_router_20260215T015912Z_0008,s4_create_task,4,Asana,create_task,success,75,,
run_wf_support_router_20260215T015912Z_0008,s5_log_sheet,5,Google Sheets,add_row,success,301,,
run_wf_shopify_orders_20260215T050840Z_0072,s1_get_order,1,Shopify,get_order,success,1166,,
run_wf_shopify_orders_20260215T050840Z_0072,s2_validate,2,Code,run_python,success,675,,
run_wf_shopify_orders_20260215T050840Z_0072,s3_create_invoice,3,QuickBooks,create_invoice,success,616,,
run_wf_shopify_orders_20260215T050840Z_0072,s4_update_inventory,4,Shopify,update_product,success,193,,
run_wf_shopify_orders_20260215T050840Z_0072,s5_notify_warehouse,5,Slack,send_message,success,282,,
run_wf_shopify_orders_20260215T050840Z_0072,s6_update_crm,6,Salesforce,update_record,success,146,,
run_wf_shopify_orders_20260215T050840Z_0072,s7_log,7,Google Sheets,add_row,success,581,,
run_wf_shopify_orders_20260215T050848Z_0164,s1_get_order,1,Shopify,get_order,success,510,,
run_wf_shopify_orders_20260215T050848Z_0164,s2_validate,2,Code,run_python,success,660,,
run_wf_shopify_orders_20260215T050848Z_0164,s3_create_invoice,3,QuickBooks,create_invoice,success,192,,
run_wf_shopify_orders_20260215T050848Z_0164,s4_update_inventory,4,Shopify,update_product,success,319,,
run_wf_shopify_orders_20260215T050848Z_0164,s5_notify_warehouse,5,Slack,send_message,success,196,,
run_wf_shopify_orders_20260215T050848Z_0164,s6_update_crm,6,Salesforce,update_record,success,59,,
run_wf_shopify_orders_20260215T050848Z_0164,s7_log,7,Google Sheets,add_row,success,436,,
run_wf_shopify_orders_20260215T062808Z_0028,s1_get_order,1,Shopify,get_order,success,502,,
run_wf_shopify_orders_20260215T062808Z_0028,s2_validate,2,Code,run_python,success,371,,
run_wf_shopify_orders_20260215T062808Z_0028,s3_create_invoice,3,QuickBooks,create_invoice,success,574,,
run_wf_shopify_orders_20260215T062808Z_0028,s4_update_inventory,4,Shopify,update_product,success,298,,
run_wf_shopify_orders_20260215T062808Z_0028,s5_notify_warehouse,5,Slack,send_message,success,230,,
run_wf_shopify_orders_20260215T062808Z_0028,s6_update_crm,6,Salesforce,update_record,success,75,,
run_wf_shopify_orders_20260215T062808Z_0028,s7_log,7,Google Sheets,add_row,success,311,,
run_wf_shopify_orders_20260215T063112Z_0017,s1_get_order,1,Shopify,get_order,success,902,,
run_wf_shopify_orders_20260215T063112Z_0017,s2_validate,2,Code,run_python,success,678,,
run_wf_shopify_orders_20260215T063112Z_0017,s3_create_invoice,3,QuickBooks,create_invoice,success,208,,
run_wf_shopify_orders_20260215T063112Z_0017,s4_update_inventory,4,Shopify,update_product,success,246,,
run_wf_shopify_orders_20260215T063112Z_0017,s5_notify_warehouse,5,Slack,send_message,success,188,,
run_wf_shopify_orders_20260215T063112Z_0017,s6_update_crm,6,Salesforce,update_record,success,276,,
run_wf_shopify_orders_20260215T063112Z_0017,s7_log,7,Google Sheets,add_row,success,792,,
run_wf_shopify_orders_20260215T070034Z_0014,s1_get_order,1,Shopify,get_order,success,423,,
run_wf_shopify_orders_20260215T070034Z_0014,s2_validate,2,Code,run_python,success,1129,,
run_wf_shopify_orders_20260215T070034Z_0014,s3_create_invoice,3,QuickBooks,create_invoice,success,198,,
run_wf_shopify_orders_20260215T070034Z_0014,s4_update_inventory,4,Shopify,update_product,success,229,,
run_wf_shopify_orders_20260215T070034Z_0014,s5_notify_warehouse,5,Slack,send_message,success,427,,
run_wf_shopify_orders_20260215T070034Z_0014,s6_update_crm,6,Salesforce,update_record,success,168,,
run_wf_shopify_orders_20260215T070034Z_0014,s7_log,7,Google Sheets,add_row,success,940,,
run_wf_lead_sync_20260215T071141Z_0042,s1_get_contact,1,HubSpot,get_contact,success,765,,
run_wf_lead_sync_20260215T071141Z_0042,s2_transform,2,Code,run_python,success,342,,
run_wf_lead_sync_20260215T071141Z_0042,s3_push_to_sf,3,Salesforce,create_lead,success,129,,
run_wf_lead_sync_20260215T071141Z_0042,s4_notify,4,Slack,send_message,success,1057,,
run_wf_support_router_20260215T093611Z_0004,s1_receive_ticket,1,Zendesk,get_ticket,success,535,,
run_wf_support_router_20260215T093611Z_0004,s2_classify,2,Code,run_python,success,363,,
run_wf_support_router_20260215T093611Z_0004,s3_route_slack,3,Slack,send_message,success,160,,
run_wf_support_router_20260215T093611Z_0004,s4_create_task,4,Asana,create_task,success,119,,
run_wf_support_router_20260215T093611Z_0004,s5_log_sheet,5,Google Sheets,add_row,success,383,,
run_wf_support_router_20260215T101351Z_0002,s1_receive_ticket,1,Zendesk,get_ticket,success,137,,
run_wf_support_router_20260215T101351Z_0002,s2_classify,2,Code,run_python,success,316,,
run_wf_support_router_20260215T101351Z_0002,s3_route_slack,3,Slack,send_message,success,94,,
run_wf_support_router_20260215T101351Z_0002,s4_create_task,4,Asana,create_task,success,75,,
run_wf_support_router_20260215T101351Z_0002,s5_log_sheet,5,Google Sheets,add_row,success,549,,
run_wf_shopify_orders_20260215T111119Z_0158,s1_get_order,1,Shopify,get_order,success,549,,
run_wf_shopify_orders_20260215T111119Z_0158,s2_validate,2,Code,run_python,success,988,,
run_wf_shopify_orders_20260215T111119Z_0158,s3_create_invoice,3,QuickBooks,create_invoice,success,240,,
run_wf_shopify_orders_20260215T111119Z_0158,s4_update_inventory,4,Shopify,update_product,success,313,,
run_wf_shopify_orders_20260215T111119Z_0158,s5_notify_warehouse,5,Slack,send_message,success,441,,
run_wf_shopify_orders_20260215T111119Z_0158,s6_update_crm,6,Salesforce,update_record,success,118,,
run_wf_shopify_orders_20260215T111119Z_0158,s7_log,7,Google Sheets,add_row,success,669,,
run_wf_shopify_orders_20260215T113517Z_0113,s1_get_order,1,Shopify,get_order,success,474,,
run_wf_shopify_orders_20260215T113517Z_0113,s2_validate,2,Code,run_python,success,240,,
run_wf_shopify_orders_20260215T113517Z_0113,s3_create_invoice,3,QuickBooks,create_invoice,success,182,,
run_wf_shopify_orders_20260215T113517Z_0113,s4_update_inventory,4,Shopify,update_product,success,564,,
run_wf_shopify_orders_20260215T113517Z_0113,s5_notify_warehouse,5,Slack,send_message,success,304,,
run_wf_shopify_orders_20260215T113517Z_0113,s6_update_crm,6,Salesforce,update_record,success,136,,
run_wf_shopify_orders_20260215T113517Z_0113,s7_log,7,Google Sheets,add_row,success,436,,
run_wf_invoice_sync_20260215T115745Z_0031,s1_get_invoice,1,Stripe,get_invoice,success,238,,
run_wf_invoice_sync_20260215T115745Z_0031,s2_create_entry,2,QuickBooks,create_invoice,success,374,,
run_wf_invoice_sync_20260215T115745Z_0031,s3_notify,3,Slack,send_message,failed,892,INTERNAL,Transient internal error
run_wf_shopify_orders_20260215T123919Z_0197,s1_get_order,1,Shopify,get_order,success,412,,
run_wf_shopify_orders_20260215T123919Z_0197,s2_validate,2,Code,run_python,success,187,,
run_wf_shopify_orders_20260215T123919Z_0197,s3_create_invoice,3,QuickBooks,create_invoice,success,277,,
run_wf_shopify_orders_20260215T123919Z_0197,s4_update_inventory,4,Shopify,update_product,success,93,,
run_wf_shopify_orders_20260215T123919Z_0197,s5_notify_warehouse,5,Slack,send_message,success,243,,
run_wf_shopify_orders_20260215T123919Z_0197,s6_update_crm,6,Salesforce,update_record,success,106,,
run_wf_shopify_orders_20260215T123919Z_0197,s7_log,7,Google Sheets,add_row,success,404,,
run_wf_shopify_orders_20260215T130308Z_0053,s1_get_order,1,Shopify,get_order,failed,578,UNKNOWN,Transient unknown error
run_wf_shopify_orders_20260215T130308Z_0053,s2_validate,2,Code,run_python,skipped,0,,
run_wf_shopify_orders_20260215T130308Z_0053,s3_create_invoice,3,QuickBooks,create_invoice,skipped,0,,
run_wf_shopify_orders_20260215T130308Z_0053,s4_update_inventory,4,Shopify,update_product,skipped,0,,
run_wf_shopify_orders_20260215T130308Z_0053,s5_notify_warehouse,5,Slack,send_message,skipped,0,,
run_wf_shopify_orders_20260215T130308Z_0053,s6_update_crm,6,Salesforce,update_record,skipped,0,,
run_wf_shopify_orders_20260215T130308Z_0053,s7_log,7,Google Sheets,add_row,skipped,0,,
run_wf_shopify_orders_20260215T132548Z_0075,s1_get_order,1,Shopify,get_order,success,1533,,
run_wf_shopify_orders_20260215T132548Z_0075,s2_validate,2,Code,run_python,success,767,,
run_wf_shopify_orders_20260215T132548Z_0075,s3_create_invoice,3,QuickBooks,create_invoice,success,436,,
run_wf_shopify_orders_20260215T132548Z_0075,s4_update_inventory,4,Shopify,update_product,success,218,,
run_wf_shopify_orders_20260215T132548Z_0075,s5_notify_warehouse,5,Slack,send_message,success,241,,
run_wf_shopify_orders_20260215T132548Z_0075,s6_update_crm,6,Salesforce,update_record,success,418,,
run_wf_shopify_orders_20260215T132548Z_0075,s7_log,7,Google Sheets,add_row,success,733,,
run_wf_lead_sync_20260215T132622Z_0027,s1_get_contact,1,HubSpot,get_contact,failed,353,UNKNOWN,Transient unknown error
run_wf_lead_sync_20260215T132622Z_0027,s2_transform,2,Code,run_python,skipped,0,,
run_wf_lead_sync_20260215T132622Z_0027,s3_push_to_sf,3,Salesforce,create_lead,skipped,0,,
run_wf_lead_sync_20260215T132622Z_0027,s4_notify,4,Slack,send_message,skipped,0,,
run_wf_lead_sync_20260215T133731Z_0060,s1_get_contact,1,HubSpot,get_contact,success,422,,
run_wf_lead_sync_20260215T133731Z_0060,s2_transform,2,Code,run_python,success,242,,
run_wf_lead_sync_20260215T133731Z_0060,s3_push_to_sf,3,Salesforce,create_lead,success,455,,
run_wf_lead_sync_20260215T133731Z_0060,s4_notify,4,Slack,send_message,success,811,,
run_wf_shopify_orders_20260215T143155Z_0190,s1_get_order,1,Shopify,get_order,success,779,,
run_wf_shopify_orders_20260215T143155Z_0190,s2_validate,2,Code,run_python,success,255,,
run_wf_shopify_orders_20260215T143155Z_0190,s3_create_invoice,3,QuickBooks,create_invoice,success,500,,
run_wf_shopify_orders_20260215T143155Z_0190,s4_update_inventory,4,Shopify,update_product,success,297,,
run_wf_shopify_orders_20260215T143155Z_0190,s5_notify_warehouse,5,Slack,send_message,success,98,,
run_wf_shopify_orders_20260215T143155Z_0190,s6_update_crm,6,Salesforce,update_record,success,68,,
run_wf_shopify_orders_20260215T143155Z_0190,s7_log,7,Google Sheets,add_row,success,306,,
run_wf_shopify_orders_20260215T144732Z_0134,s1_get_order,1,Shopify,get_order,success,946,,
run_wf_shopify_orders_20260215T144732Z_0134,s2_validate,2,Code,run_python,success,341,,
run_wf_shopify_orders_20260215T144732Z_0134,s3_create_invoice,3,QuickBooks,create_invoice,success,323,,
run_wf_shopify_orders_20260215T144732Z_0134,s4_update_inventory,4,Shopify,update_product,success,415,,
run_wf_shopify_orders_20260215T144732Z_0134,s5_notify_warehouse,5,Slack,send_message,success,319,,
run_wf_shopify_orders_20260215T144732Z_0134,s6_update_crm,6,Salesforce,update_record,success,155,,
run_wf_shopify_orders_20260215T144732Z_0134,s7_log,7,Google Sheets,add_row,success,1061,,
run_wf_shopify_returns_20260215T160641Z_0021,s1_get_refund,1,Shopify,get_refund,success,376,,
run_wf_shopify_returns_20260215T160641Z_0021,s2_process,2,Code,run_python,success,192,,
run_wf_shopify_returns_20260215T160641Z_0021,s3_update_inventory,3,Shopify,update_product,success,366,,
run_wf_shopify_returns_20260215T160641Z_0021,s4_notify,4,Slack,send_message,success,1358,,
run_wf_lead_sync_20260215T163356Z_0043,s1_get_contact,1,HubSpot,get_contact,success,441,,
run_wf_lead_sync_20260215T163356Z_0043,s2_transform,2,Code,run_python,success,408,,
run_wf_lead_sync_20260215T163356Z_0043,s3_push_to_sf,3,Salesforce,create_lead,success,243,,
run_wf_lead_sync_20260215T163356Z_0043,s4_notify,4,Slack,send_message,success,497,,
run_wf_invoice_sync_20260215T163406Z_0027,s1_get_invoice,1,Stripe,get_invoice,success,468,,
run_wf_invoice_sync_20260215T163406Z_0027,s2_create_entry,2,QuickBooks,create_invoice,success,99,,
run_wf_invoice_sync_20260215T163406Z_0027,s3_notify,3,Slack,send_message,success,632,,
run_wf_shopify_returns_20260215T182458Z_0025,s1_get_refund,1,Shopify,get_refund,success,385,,
run_wf_shopify_returns_20260215T182458Z_0025,s2_process,2,Code,run_python,success,270,,
run_wf_shopify_returns_20260215T182458Z_0025,s3_update_inventory,3,Shopify,update_product,success,171,,
run_wf_shopify_returns_20260215T182458Z_0025,s4_notify,4,Slack,send_message,success,264,,
run_wf_lead_sync_20260215T182729Z_0035,s1_get_contact,1,HubSpot,get_contact,success,281,,
run_wf_lead_sync_20260215T182729Z_0035,s2_transform,2,Code,run_python,success,465,,
